method,seed,round,labels,true_return,regret,gradient_cosine,directional_gradient_bias,posterior_directional_variance,rm_error_full_centered,rm_error_policy_centered,proxy_grad_norm,true_grad_norm,phi_goal,phi_trap,phi_side,phi_step,beta,l2
d_optimal,27,25,260,-0.12801645591506366,1.0080164559150637,0.7645503279790228,0.023051149208370536,0.000148418085612761,0.15000030120110205,0.20390534318387543,0.03181568163109873,0.01146364353265789,2.590395813753003,-2.0974781942130196,0.03138566285795293,0.0,3.0,0.001
d_optimal,27,26,270,-0.1277856009724832,1.0077856009724833,0.7824374698654358,0.02293943124584534,0.00013035945154974565,0.15504414103079778,0.208076550792624,0.03177466281985825,0.011291933111961533,2.5984955139278965,-2.1469616771797257,0.03007730492461527,0.0,3.0,0.001
d_optimal,27,27,280,-0.1275299460586907,1.0075299460586906,0.949899398268175,0.018936285806808444,1.878214733328553e-05,0.15856492063445787,0.20904247841856452,0.02947895914188876,0.011098726195954405,2.605566834096387,-2.1911324995196355,0.01394335924831488,0.0,3.0,0.001
d_optimal,27,28,290,-0.12729851263600056,1.0072985126360006,0.8456644562076445,0.021229770444771853,7.1256332078499e-05,0.16199654592552012,0.21377499254764498,0.030471371722772214,0.01092821296929521,2.678433799036065,-2.2125990780447853,0.024559587171483255,0.0,3.0,0.001
d_optimal,27,29,300,-0.1270758918967813,1.0070758918967813,0.82036738730851,0.021855571364263603,8.98156601701541e-05,0.16490061071685488,0.21748115357295603,0.03068858517573197,0.010767144023664847,2.754862349496563,-2.2333417119737917,0.026358210734168556,0.0,3.0,0.001
d_optimal,27,30,310,-0.12687910905111566,1.0068791090511158,0.6494311486316255,0.027810111417891952,0.0002404135315544337,0.1686621884322006,0.22326099855294088,0.034713492999631446,0.01062988986020329,2.8106751892345083,-2.2526770995003154,0.03925558460008156,0.0,3.0,0.001
perfal_topB,27,0,10,-0.16462568661612756,1.0446256866161276,-0.19364763730332074,0.33796288542853387,0.2563795823702238,0.28204677472750234,0.6368339185698382,0.32982540040040353,0.042022124005489936,0.0,0.0,-0.36142280754722184,0.0,3.0,0.001
perfal_topB,27,1,20,-0.15803028915092587,1.0380302891509259,0.5313604005717352,0.3671192014036686,0.14584224083964675,0.47723573474865516,1.0381732865351183,0.38650075017462227,0.036475335290509794,0.0,-4.2304802143216165,-0.3614228072379937,0.0,3.0,0.001
perfal_topB,27,2,30,-0.15352561884554938,1.0335256188455495,0.4645937094427845,0.35116592611684994,0.0935769441941085,0.4957314412145926,1.0552975608049608,0.36631519221929293,0.03260755751646413,7.231210562176474,-4.230480242472456,-0.3614228165284787,0.0,3.0,0.001
perfal_topB,27,3,40,-0.14722558406516323,1.0272255840651632,0.6222616158077724,0.38021975183263623,0.06921211488917543,0.6415059033938679,1.2526465727830225,0.3972307009835032,0.027337294666303094,6.686682707806701,-5.916987916931455,-0.3618228883461291,0.0,3.0,0.001
perfal_topB,27,4,50,-0.1438726573149051,1.023872657314905,0.48233832584778197,0.3259649566736167,0.035943051291760314,0.40069450253036637,0.743583448363614,0.33776747630410986,0.024469379682297735,4.162100363731194,-3.322398467328464,-0.37166243300823965,0.0,3.0,0.001
perfal_topB,27,5,60,-0.14184232754761436,1.0218423275476143,0.6164469724401721,0.15427461136343124,0.007145758096307468,0.24113306220783665,0.4392372576665309,0.16831196184741218,0.02277138360890132,3.2935059918600778,-2.5639397878406145,-0.17383045791558213,0.0,3.0,0.001
perfal_topB,27,6,70,-0.13983246359792334,1.0198324635979232,0.5888586464560344,0.17423972857222464,0.004548609723885003,0.2678592560221335,0.4711533345009261,0.18665668372446487,0.02108647843921464,3.433507363293473,-2.687383440414064,-0.20995274722657986,0.0,3.0,0.001
perfal_topB,27,7,80,-0.138427856090648,1.0184278560906481,0.6998800631387468,0.10353474932046805,0.0024074487168594546,0.2054751828976882,0.35596231025215674,0.117480780799075,0.019926316254907005,3.106252803767544,-2.398645146056446,-0.12120417114620906,0.0,3.0,0.001
perfal_topB,27,8,90,-0.1373996486517574,1.0173996486517574,0.8497759981716366,0.058595510479506355,0.001388289806815133,0.17023703886134178,0.2920020744729424,0.07481737385963645,0.01908957585885314,2.908198229731862,-2.224646487776122,-0.05809063722638368,0.0,3.0,0.001
perfal_topB,27,9,100,-0.13627658681832408,1.0162765868183241,0.8486012460207165,0.06977744273450048,0.0012211782766863965,0.21431169929781446,0.35698238615937455,0.08519920443775839,0.01817315467726926,3.2471429049736362,-2.616244924505138,-0.06807330431992249,0.0,3.0,0.001
perfal_topB,27,10,110,-0.13528644185762645,1.0152864418576264,0.8792437202373808,0.060899134454069706,0.0009183403741213552,0.21045883725552117,0.34368947222847246,0.07616942977100861,0.01736753412673358,3.22271391648744,-2.600049436041841,-0.055980186720745895,0.0,3.0,0.001
perfal_topB,27,11,120,-0.1344260656484084,1.0144260656484083,0.8742432104375697,0.055176324244825194,0.0007674561270922042,0.19458868196314674,0.3128436856198844,0.06974879541488913,0.01666866953735934,3.0993020049899735,-2.458329150148205,-0.05332444793005051,0.0,3.0,0.001
perfal_topB,27,12,130,-0.1336772858377908,1.0136772858377907,0.9347895675674077,0.044149481016820404,0.0005150438248252734,0.19098758664197843,0.3020243782013449,0.05916640322396103,0.016064494864035526,3.07564104936894,-2.4500844676765983,-0.033592062331931544,0.0,3.0,0.001
perfal_topB,27,13,140,-0.1331334962538192,1.0131334962538192,0.9420603534479909,0.029682635160876,0.00038582871257936434,0.13533019207548042,0.21564727161310873,0.044407336511594786,0.015630316355874228,2.6611653391069745,-1.9514087618577967,-0.02393049173379085,0.0,3.0,0.001
perfal_topB,27,14,150,-0.1326236783125974,1.0126236783125975,0.9522319473320454,0.027846007994704797,0.0003151746452307574,0.1350748414184899,0.21286382761117326,0.04234353127993562,0.015224781447261714,2.6592505570787877,-1.9519424581322273,-0.020956034716636887,0.0,3.0,0.001
perfal_topB,27,15,160,-0.13214361417814702,1.012143614178147,0.9597509674422758,0.026377592776393063,0.0002649598447867212,0.13490351060446634,0.21034207219491377,0.04062453196619387,0.014844412428954068,2.657776156125209,-1.9523863041988074,-0.018638498100934278,0.0,3.0,0.001
perfal_topB,27,16,170,-0.13168997382775552,1.0116899738277556,0.9654715233706525,0.02516292161554829,0.00022775099519197351,0.13478528911491042,0.20802153228321946,0.03914922286444727,0.014486497954978542,2.6566266555481004,-1.9527722414899016,-0.01678209421889929,0.0,3.0,0.001
perfal_topB,27,17,180,-0.13128544445705848,1.0112854444570585,0.9673109770139551,0.02203411222718156,0.0001967188535584619,0.12239329137363768,0.18892760408565917,0.03574083016659004,0.014169918738770533,2.56779732933767,-1.840267894059202,-0.01489448405371124,0.0,3.0,0.001
perfal_topB,27,18,190,-0.1308737754151408,1.010873775415141,0.9083883176999027,0.027025852151807563,0.00026317572589517084,0.12317384580525804,0.18878166282887934,0.03960448456604577,0.013847197469566875,2.573132757310884,-1.834170072270373,-0.027926799602938653,0.0,3.0,0.001
perfal_topB,27,19,200,-0.13047208078801228,1.0104720807880123,0.8857996951732456,0.0285691476807758,0.00026092123846141696,0.12357569828557224,0.18787391775248338,0.04055715637402921,0.01353354348457839,2.574174539438955,-1.832030943567368,-0.0322248141125642,0.0,3.0,0.001
perfal_topB,27,20,210,-0.13007055633716286,1.0100705563371628,0.8363909787121916,0.032862808552061695,0.0002752716766091623,0.12494825103593177,0.18860294709058983,0.043920641444272546,0.013220889719825555,2.5795890556903314,-1.82848019149184,-0.04199315627021497,0.0,3.0,0.001
perfal_topB,27,21,220,-0.12968199431424965,1.0096819943142497,0.822382542092232,0.033622128003399296,0.0002577558522030955,0.12539946492394463,0.1877630687836203,0.044247722333213925,0.012920500844755226,2.5809325251089086,-1.8274909967607786,-0.0447084831902585,0.0,3.0,0.001
perfal_topB,27,22,230,-0.12929782961014855,1.0092978296101485,0.7864523802653874,0.03685948937053535,0.0002522316115797104,0.12686134961426745,0.18854744389676556,0.046788754920718524,0.012625386863006956,2.5848429569149958,-1.8248712618076133,-0.052401871952918205,0.0,3.0,0.001
perfal_topB,27,23,240,-0.12895084655243894,1.0089508465524388,0.8479697198143852,0.02966981142354492,0.00019871132434938295,0.12451352401932696,0.18330656870634177,0.04015332504125791,0.01236307544095768,2.5782291152200205,-1.8295456400473402,-0.03915662186197297,0.0,3.0,0.001
perfal_topB,27,24,250,-0.1286070957654265,1.0086070957654265,0.8129123337141063,0.032519717720956125,0.00019824916213682933,0.12567302302817798,0.18380273837175712,0.04236015749034246,0.012105167262534267,2.5816977114741513,-1.8269406388507974,-0.046262807436036356,0.0,3.0,0.001
perfal_topB,27,25,260,-0.12829964953788758,1.0082996495378875,0.890960305039119,0.024763377898464264,0.00014635540093750095,0.1234168587078239,0.1788647626694164,0.03534697747083795,0.011878867680764967,2.574212653585953,-1.8330981557094999,-0.03040503794994306,0.0,3.0,0.001
perfal_topB,27,26,270,-0.12801100826521428,1.0080110082652143,0.9194570862629015,0.02205541185531487,0.00012126166686871065,0.122946213073363,0.17690809432282556,0.0327850376847137,0.011669523232464257,2.5727981738906998,-1.836017460375755,-0.02462807798662412,0.0,3.0,0.001
perfal_topB,27,27,280,-0.12770686501809597,1.007706865018096,0.9233908260309042,0.024418467776727563,0.00011500359131638713,0.14098231489047952,0.19808823541889953,0.03499067345842604,0.01144932934534553,2.7020821014906695,-2.0011703608420537,-0.026102575111504513,0.0,3.0,0.001
perfal_topB,27,28,290,-0.12739297006858058,1.0073929700685806,0.9264679291289034,0.026267335177715248,0.00010919035059784495,0.15674839422772324,0.21619492826949605,0.03666538598637698,0.011223325148921593,2.8177415374209986,-2.1445800455574977,-0.027225979903539924,0.0,3.0,0.001
perfal_topB,27,29,300,-0.12709258128183826,1.0070925812818383,0.9315297149778561,0.025354052548827045,9.921303639271313e-05,0.15672312124973717,0.21450752906526618,0.03561048107920251,0.011010307417428204,2.81743533206435,-2.1456835759715056,-0.02586535209205475,0.0,3.0,0.001
perfal_topB,27,30,310,-0.1268031416680439,1.0068031416680439,0.9308654814232237,0.024948980838449923,9.324288347439467e-05,0.15672304738602422,0.21299037049688743,0.035010041238403025,0.010808286052857503,2.8174365561792594,-2.1456827076992715,-0.02586538273023623,0.0,3.0,0.001
perfal_greedy,27,0,10,-0.16462568661612756,1.0446256866161276,-0.19364763730332074,0.33796288542853387,0.2563795823702238,0.28204677472750234,0.6368339185698382,0.32982540040040353,0.042022124005489936,0.0,0.0,-0.36142280754722184,0.0,3.0,0.001
perfal_greedy,27,1,20,-0.15375768361283482,1.0337576836128348,0.9488919015231746,0.2717670282136344,0.44554322833139776,0.5413553579179424,1.2577540849683329,0.30344877241361357,0.0333881490074087,0.016847929818965695,-5.524321973312442,0.07415727107143395,0.0,3.0,0.001
perfal_greedy,27,2,30,-0.15090671625163488,1.0309067162516348,0.7134004364735578,0.12446284612333788,0.010027252632284126,0.15701506192510836,0.41486008505181926,0.14663610713812344,0.03108108697604839,-1.2199730560805475,-1.697290845178734,0.10171714055602045,0.0,3.0,0.001
perfal_greedy,27,3,40,-0.14869926424203447,1.0286992642420345,0.913791573672856,0.0677432471343127,0.003212256357030559,0.13000579492911563,0.2908832018931157,0.0944355368842234,0.02921047919343884,0.5453716040402837,-1.8992726564099942,0.03593065117961226,0.0,3.0,0.001
perfal_greedy,27,4,50,-0.14667342108742745,1.0266734210874275,0.8977095350653072,0.06925598894977364,0.0021998691801544687,0.13569311706923343,0.2993317215141053,0.09391202587452342,0.027465495198239258,0.314134978865873,-1.925166265137963,0.03845710019285879,0.0,3.0,0.001
perfal_greedy,27,5,60,-0.1447981415878296,1.0247981415878296,0.9736594603414743,0.05983151703942764,0.0008173208385121203,0.15685898657256075,0.3208708526517092,0.08495572864636859,0.025803900265221676,0.36931527113586354,-2.1455660951106568,0.010484406583940209,0.0,3.0,0.001
perfal_greedy,27,6,70,-0.143183889413944,1.023183889413944,0.9946402126342582,0.05216571819844942,0.0004800891175548319,0.17058719912675693,0.3140563862266016,0.07639240987732064,0.024357241313125656,2.0345394021714522,-2.3298385517420757,0.005069676123372181,0.0,3.0,0.001
perfal_greedy,27,7,80,-0.14157557914776034,1.0215755791477603,0.9859011722897325,0.058624204441559295,0.0005366181042262305,0.19895675267847468,0.35605739537412967,0.08120603270656476,0.022904758508968698,2.285881773665313,-2.581525091706724,0.011833660070243102,0.0,3.0,0.001
perfal_greedy,27,8,90,-0.14001831246984842,1.0200183124698485,0.966478466911173,0.06445549638752662,0.0006991356392164795,0.2180692181368687,0.38057192474593227,0.0852217875409781,0.021486553362973216,2.2001096299662195,-2.754223529379039,0.020004528604908273,0.0,3.0,0.001
perfal_greedy,27,9,100,-0.1386475361183263,1.0186475361183263,0.9761731272873624,0.05953715764222221,0.000478841324487001,0.21991166990664535,0.37057345879322345,0.07927891570509092,0.020223623772279077,2.201523552000498,-2.772667417804122,0.014897051956743559,0.0,3.0,0.001
perfal_greedy,27,10,110,-0.13740914703358406,1.017409147033584,0.9582268074969591,0.05935198124648537,0.0005841529699015391,0.22966143780064754,0.3761886203878381,0.0776322882189522,0.01907722350224984,2.6704022374610177,-2.8486049525636234,0.0211570744919745,0.0,3.0,0.001
perfal_greedy,27,11,120,-0.13628565881769872,1.0162856588176987,0.8301559789446502,0.071598562146056,0.0012214661579173882,0.22109548442396065,0.36219670807074833,0.08657342164531243,0.018038609465047095,2.664725770580954,-2.7500729924466234,0.047874817376844334,0.0,3.0,0.001
perfal_greedy,27,12,130,-0.13527933838021383,1.015279338380214,0.8585101686893514,0.06462831615739541,0.0009242881489269996,0.2233120075569021,0.3532015893766815,0.07930664674149807,0.017097445224803103,2.6658801533009044,-2.778045386268714,0.04016208203594839,0.0,3.0,0.001
perfal_greedy,27,13,140,-0.13436529680052506,1.014365296800525,0.8175321732292141,0.06669594246995339,0.0009633581634822822,0.22168797060575035,0.3445892940067366,0.0799704743247469,0.016237320425396502,2.665003560465859,-2.7577817599245615,0.045738387251650116,0.0,3.0,0.001
perfal_greedy,27,14,150,-0.1335553705159363,1.0135553705159364,0.942844194164542,0.050002026675544806,0.00041613623954041404,0.229865556633012,0.3385803286351091,0.06458182011480569,0.01546362965323247,2.670571736517265,-2.85070289796978,0.02060188486847686,0.0,3.0,0.001
perfal_greedy,27,15,160,-0.13282074417067824,1.0128207441706782,0.9486381924077432,0.047186197163826174,0.0003538592809906589,0.23069800766259824,0.3313348626161248,0.06118629729754381,0.014758102979370805,2.671266542146806,-2.8591740691521856,0.018362879559075944,0.0,3.0,0.001
perfal_greedy,27,16,170,-0.13219805358174452,1.0121980535817445,0.9032025283775511,0.044471431381782195,0.0004462974000713975,0.20210808160436722,0.2870936485419883,0.057259787876764695,0.014158902453422688,2.442521495166413,-2.6012262923200278,0.02388218251917722,0.0,3.0,0.001
perfal_greedy,27,17,180,-0.1316142949073017,1.0116142949073017,0.8093316927222016,0.051574975241703576,0.0006469012838812431,0.19789605828472046,0.28117851171650293,0.06257907242313,0.013596523255395994,2.439014776531218,-2.553511478457542,0.0364309932215733,0.0,3.0,0.001
perfal_greedy,27,18,190,-0.13108040692604364,1.0110804069260437,0.8717726032601403,0.04390004343357,0.00045372587995317785,0.20114384015766315,0.2759635259829693,0.05530134207475894,0.01307829426911543,2.441681205871943,-2.590792314435534,0.026606002974540275,0.0,3.0,0.001
perfal_greedy,27,19,200,-0.13059081795157462,1.0105908179515746,0.923913049902821,0.038103117627940046,0.0002991372580845826,0.204161781874141,0.27179474765197814,0.049744803803976584,0.012600413185267851,2.444379834692662,-2.6226731217839747,0.0183172563412458,0.0,3.0,0.001
perfal_greedy,27,20,210,-0.13013253731780236,1.0101325373178023,0.8867879355815738,0.03962342817360017,0.00035821817562799055,0.2025096847821237,0.26658077767958804,0.05039979350707697,0.012152133448240302,2.442879444727831,-2.6054998079007663,0.022769360547869585,0.0,3.0,0.001
perfal_greedy,27,21,220,-0.1297099461067147,1.0097099461067147,0.9321164936134221,0.034909904183828236,0.00024155338522716328,0.2051060987128913,0.262857725153219,0.04585027560586282,0.011737128885707606,2.445257644600496,-2.6322215715428627,0.015853856824402053,0.0,3.0,0.001
perfal_greedy,27,22,230,-0.1293182215774912,1.0093182215774912,0.9904554738173841,0.03017112120572395,8.51183091606757e-05,0.2104314854397689,0.2612769201265889,0.04141300740939243,0.011350218662874705,2.2379700723247216,-2.688055556543431,0.0028339490694963914,0.0,3.0,0.001
perfal_greedy,27,23,240,-0.12896279669429414,1.0089627966942942,0.9904258379361353,0.028003519441856473,6.829228103685396e-05,0.20133671664912794,0.24607880813315092,0.038897192688339334,0.01099897925642093,2.159366037529652,-2.606870386030543,0.0024885240198582468,0.0,3.0,0.001
perfal_greedy,27,24,250,-0.12861948090568018,1.00861948090568,0.993509280284048,0.028064860903843334,6.0821534521202385e-05,0.21546823699251255,0.2598009731324368,0.038656711945097996,0.01066104892168335,2.543690557711598,-2.72639241770344,0.002280210818758512,0.0,3.0,0.001
perfal_greedy,27,25,260,-0.12828270791003832,1.0082827079100383,0.9925437724870542,0.028898930796033947,5.985732687422733e-05,0.22893580203220543,0.27200377497418216,0.039151634955108906,0.01032972493836154,2.661535852833938,-2.846089814492438,0.0027181011546852625,0.0,3.0,0.001
perfal_greedy,27,26,270,-0.1279757058973287,1.0079757058973287,0.9926181278145535,0.02691338679640532,5.001683107958686e-05,0.21961936134963245,0.2571355466448588,0.0368672554971704,0.010027893327598705,2.5799975551864294,-2.763290176390452,0.0024200738345550536,0.0,3.0,0.001
perfal_greedy,27,27,280,-0.12767874151528202,1.007678741515282,0.9923582173112133,0.027084859998354905,4.8089721073517986e-05,0.22858840578157472,0.2640937570536881,0.03674683220552209,0.009736375472706045,2.6923139650146126,-2.841832591832011,0.0026058839811635226,0.0,3.0,0.001
perfal_greedy,27,28,290,-0.12741957784167454,1.0074195778416746,0.9933547598253852,0.023627690330096117,3.562316736469139e-05,0.2049517927526595,0.2335377166725331,0.033046953282236516,0.009482274946562041,2.484268186257179,-2.631842271164436,0.0018098853959656691,0.0,3.0,0.001
perfal_greedy,27,29,300,-0.12717222234974623,1.0071722223497463,0.997254699239117,0.023058070680957728,2.8502834797415e-05,0.21423151368891616,0.24321219161505636,0.03227456050173457,0.00924186151021281,2.8756228008678857,-2.700845210147202,0.0011810212410762145,0.0,3.0,0.001
perfal_greedy,27,30,310,-0.12694123389372602,1.006941233893726,0.9974749655094172,0.021938709503293956,2.4118041885841192e-05,0.20924174129999942,0.23483953920296274,0.03093384574476257,0.009017906767088375,2.831133999956039,-2.6566075267967264,0.000943021264366468,0.0,3.0,0.001
perfal_oracle,27,0,10,-0.16462568661612756,1.0446256866161276,-0.19364763730332074,0.33796288542853387,0.2563795823702238,0.28204677472750234,0.6368339185698382,0.32982540040040353,0.042022124005489936,0.0,0.0,-0.36142280754722184,0.0,3.0,0.001
perfal_oracle,27,1,20,-0.158543887426696,1.038543887426696,0.4775349007106632,0.39777795582491116,0.08158866626167441,0.5088223776948906,1.0717065383016842,0.41536964552110306,0.03683854241860034,3.265958173203129,-4.466255166165343,-0.40592893720731693,0.0,3.0,0.001
perfal_oracle,27,2,30,-0.14981705857500974,1.0298170585750097,0.8363688189413376,0.30461835248572566,0.07616055515866761,0.7460268969497312,1.5211667091727772,0.32944152436214397,0.029679695505433965,8.226038163603675,-7.231559410302076,-0.19669111550779583,0.0,3.0,0.001
perfal_oracle,27,3,40,-0.14330759500603255,1.0233075950060326,0.8192566152220945,0.29556039234810444,0.05385347795321022,0.819873581320272,1.522396987089401,0.3153711944977909,0.02418143690462101,8.89218891061274,-7.898534868034508,-0.19666037915811582,0.0,3.0,0.001
perfal_oracle,27,4,50,-0.1385023567113743,1.0185023567113742,0.8000650701027667,0.2799179035486226,0.04242420241469451,0.8633149273406222,1.4736533272569188,0.29596983646264335,0.02006328424256657,9.283280555354237,-8.28998744777761,-0.19655909600293314,0.0,3.0,0.001
perfal_oracle,27,5,60,-0.1364478898075429,1.0164478898075429,0.6399374418199321,0.18787211994390418,0.025563739352151137,0.4340547158645462,0.7244943860790996,0.19957694710287352,0.018290580288100836,5.441916978645572,-4.411182146282933,-0.17535741444786784,0.0,3.0,0.001
perfal_oracle,27,6,70,-0.13528325477704845,1.0152832547770485,0.9984169673253828,0.06032103356052354,0.0014754933243749675,0.3283666963297143,0.5384795338822536,0.07761693680787916,0.01732332663945893,4.999889447901145,-3.6280496256225665,-0.003434989948037219,0.0,3.0,0.001
perfal_oracle,27,7,80,-0.1343990664142579,1.014399066414258,0.9959314504696044,0.04621416281371445,0.0009465053798068451,0.2664025484914878,0.4330074436804303,0.06273834596299944,0.016591687250657135,4.443185882488833,-3.073206146956514,-0.004507242501679699,0.0,3.0,0.001
perfal_oracle,27,8,90,-0.1337849101109641,1.0137849101109642,0.8333171431524264,0.041046006780479316,0.0006121059538817842,0.22157857910688006,0.36482171067077634,0.05445972852292376,0.016096778822646703,4.11391809921844,-2.6486296748674185,0.033929432504871085,0.0,3.0,0.001
perfal_oracle,27,9,100,-0.13310692588990533,1.0131069258899053,0.9813142175358754,0.03739900892543929,0.00016297167654815944,0.24796066457002425,0.40045558119100055,0.05265312518063614,0.015544578874542974,4.502125203708683,-2.879858936825142,0.009797104368034035,0.0,3.0,0.001
perfal_oracle,27,10,110,-0.13270544118981248,1.0127054411898124,0.5166522603619805,0.05374511938847297,0.0018551635277296882,0.19369096941578212,0.3277822820397119,0.06161693052874628,0.015236188330538036,4.051690186992353,-2.330139926662223,0.05871136572635286,0.0,3.0,0.001
perfal_oracle,27,11,120,-0.1322502955796541,1.0122502955796542,0.7828309292940244,0.035306151125312366,0.0006822970721001598,0.17789205161491325,0.2788135689866334,0.046944366321206854,0.014866831087512218,3.269485104405531,-2.3074860027620607,0.03235620630851764,0.0,3.0,0.001
perfal_oracle,27,12,130,-0.13176431160040591,1.0117643116004058,0.9425708349001738,0.029039219174991637,0.0001119652188863839,0.18791593816285407,0.28726500791596926,0.04267643833219962,0.014468110673774754,3.346864875726023,-2.410119813729672,0.01566555529561855,0.0,3.0,0.001
perfal_oracle,27,13,140,-0.13132926516869708,1.0113292651686971,0.8699338131799886,0.030261224444210286,0.0002939292472527349,0.17178133366981,0.25427249987365863,0.04253423419383371,0.014107981048305513,2.8317277097789115,-2.2960774616105804,0.022971951549271837,0.0,3.0,0.001
perfal_oracle,27,14,150,-0.13085290778627937,1.0108529077862793,0.998411469257757,0.027999008555487873,0.00019288714556392694,0.18165033321006108,0.2619509862932933,0.041686807812273005,0.013709577341855829,2.8982990284132186,-2.3918615221417734,-0.002532289201703196,0.0,3.0,0.001
perfal_oracle,27,15,160,-0.13045199663457097,1.010451996634571,0.9404325181485964,0.025735213058251716,8.919298750266767e-05,0.16983150672653616,0.24417364051307253,0.038316324348491825,0.01337800538310627,2.8091051744653646,-2.2836063043132184,0.014206361127353037,0.0,3.0,0.001
perfal_oracle,27,16,170,-0.13008702299061067,1.0100870229906107,0.9427318696868009,0.023374832572582535,7.640486426996767e-05,0.1627841143048665,0.23545575339567199,0.03570573605728497,0.013079968845011121,2.9105755272675076,-2.2071472859004784,0.012977772629014001,0.0,3.0,0.001
perfal_oracle,27,17,180,-0.12972482516778208,1.0097248251677822,0.966324141755667,0.023011363174490415,4.234235820811599e-05,0.1682239241737906,0.2402025966608844,0.03536551370071832,0.012784685792680555,2.9574127170372857,-2.2568376957058645,0.009887161848877862,0.0,3.0,0.001
perfal_oracle,27,18,190,-0.12942531974039898,1.009425319740399,0.7145136857971137,0.03149988453478282,0.0005356878439735879,0.16100026371901485,0.23225151634417265,0.040463220332032084,0.012544666358979172,2.8990299030642928,-2.17907105360219,0.030559086878603623,0.0,3.0,0.001
perfal_oracle,27,19,200,-0.12909369022048964,1.0090936902204897,0.9834684884974996,0.02114441054987278,2.7682136254600752e-05,0.16701582953155739,0.23779218116073178,0.033220156582252296,0.012278732032206047,3.0835939419744185,-2.2333041930222017,0.00629130846815812,0.0,3.0,0.001
perfal_oracle,27,20,210,-0.12875334356866552,1.0087533435686655,0.9933833435423203,0.022593642002114906,0.00014279549064621583,0.17206231970535404,0.2418266607684331,0.03452061523948109,0.012006415564444248,3.122108252742312,-2.278933023998511,-0.0037942368316854287,0.0,3.0,0.001
perfal_oracle,27,21,220,-0.1284158583831615,1.0084158583831615,0.9746625502849632,0.0242632335935224,0.00023447476657303062,0.17564436572999081,0.24439450400000315,0.035704130761876944,0.011738316163896477,3.150268957574673,-2.3102283496492424,-0.008362649120568406,0.0,3.0,0.001
perfal_oracle,27,22,230,-0.12810571529472117,1.0081057152947213,0.9852668428928537,0.021887814326275613,0.00016894073781382457,0.16818556360530248,0.23293709292985845,0.033213733428695234,0.011495280881639591,3.0858158250890293,-2.2439820302021407,-0.005772149904814822,0.0,3.0,0.001
perfal_oracle,27,23,240,-0.12784266882012874,1.0078426688201287,0.9465290736935161,0.01923271278713897,4.1071707157751424e-05,0.15944793060791598,0.22122770804385444,0.029922383833194892,0.011293547491724707,3.0176369923564206,-2.164421645338411,0.010300801045609693,0.0,3.0,0.001
perfal_oracle,27,24,250,-0.1276030519071895,1.0076030519071895,0.8868421860441036,0.019765999311156822,0.00010866208593091601,0.15298519389914023,0.212343988683596,0.029621026753029616,0.011112492839151755,2.9610319088011683,-2.104600588130511,0.01464621801564823,0.0,3.0,0.001
perfal_oracle,27,25,260,-0.12736978336353075,1.0073697833635307,0.8656126129856156,0.02055799232708576,0.00013277697776824853,0.1561726404121814,0.21532592439382534,0.030025914327166375,0.01093782814395976,2.990013416176864,-2.132555324028067,0.01605166321053354,0.0,3.0,0.001
perfal_oracle,27,26,270,-0.12715351497826793,1.007153514978268,0.7105676505678912,0.02678562623102837,0.0003430868216151007,0.16102598731255172,0.2220635099676413,0.034444239849423144,0.010778162518760813,3.0345771281566867,-2.1697697989525286,0.02580139896007518,0.0,3.0,0.001
perfal_oracle,27,27,280,-0.12692924439691655,1.0069292443969164,0.8288724643285847,0.022286246344424034,0.00017525969160792114,0.16428007483825766,0.22335571545683594,0.031083066515938684,0.010612996027851374,3.06334613108911,-2.2041580682873394,0.018413242771684348,0.0,3.0,0.001
perfal_oracle,27,28,290,-0.12669157903666314,1.006691579036663,0.9757228510787025,0.018255741556804737,1.5782811429524015e-05,0.16734841849446852,0.2242256423374413,0.028440975863204234,0.01043865509057135,3.086631863232197,-2.2362591059176924,0.0064110329073625676,0.0,3.0,0.001
perfal_oracle,27,29,300,-0.12644754318799328,1.0064475431879933,0.9962037088093373,0.018884522299858875,6.691480610141822e-05,0.16987152075803727,0.22550348832438508,0.02910705051763973,0.010261483798327569,3.1039491023205703,-2.25946962629165,-0.0019251593844170915,0.0,3.0,0.001
perfal_oracle,27,30,310,-0.126205098636535,1.006205098636535,0.9866616608036655,0.019761470994249852,0.00010670815903791024,0.17247252947127148,0.22730647737234008,0.029715066988567677,0.010088155230649504,3.125012848682743,-2.2824940350462923,-0.004747796141451375,0.0,3.0,0.001
perfal_random_v,27,0,10,-0.16462568661612756,1.0446256866161276,-0.19364763730332074,0.33796288542853387,0.2563795823702238,0.28204677472750234,0.6368339185698382,0.32982540040040353,0.042022124005489936,0.0,0.0,-0.36142280754722184,0.0,3.0,0.001
perfal_random_v,27,1,20,-0.16548194472091346,1.0454819447209134,-0.010534579722400982,0.32786725423305685,0.06435580061211921,0.333353363336731,0.8599743304944667,0.32742278486517246,0.04219146654131436,6.518093941458046,-1.2910741804203556,-0.36198009942789744,0.0,3.0,0.001
perfal_random_v,27,2,30,-0.14994191132681303,1.0299419113268131,0.78379764260415,0.5065980541234426,0.18165513528797925,1.0295240161749508,2.0948326052554385,0.5298865558463869,0.02971239061853877,5.449420145744231,-9.710703279504118,-0.3635797000375036,0.0,3.0,0.001
